tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
2015173	Ooceraea biroi	105276372	0	live	LOC105276372	X777_01070	lysine-specific demethylase 8	lysine-specific demethylase 8		Un							
2015173	Ooceraea biroi	105276367	0	live	LOC105276367	X777_01065	uncharacterized LOC105276367	uncharacterized protein LOC105276367		Un							
2015173	Ooceraea biroi	105276366	0	live	LOC105276366	X777_01064	mesoderm induction early response protein 1	mesoderm induction early response protein 1		Un							
2015173	Ooceraea biroi	105276365	0	live	LOC105276365	X777_01063	nucleoporin NUP188 homolog	nucleoporin NUP188 homolog|Nucleoporin-like protein		Un							
2015173	Ooceraea biroi	105276362	0	live	LOC105276362	X777_01058	homeobox protein SIX2	homeobox protein SIX2|Homeobox protein SIX4		Un							
2015173	Ooceraea biroi	105276361	0	live	LOC105276361	X777_01057	uncharacterized LOC105276361	uncharacterized protein LOC105276361|LAMP family protein-like protein		Un							
2015173	Ooceraea biroi	105276359	0	live	LOC105276359	X777_10166	lethal(3)malignant brain tumor-like protein 1	lethal(3)malignant brain tumor-like protein 1		Un							
2015173	Ooceraea biroi	105276353	0	live	LOC105276353	X777_01051	bis(5'-nucleosyl)-tetraphosphatase [asymmetrical]	bis(5'-nucleosyl)-tetraphosphatase [asymmetrical]		Un							
2015173	Ooceraea biroi	105276351	0	live	LOC105276351	X777_00532	F-box only protein 21	F-box only protein 21		Un							
2015173	Ooceraea biroi	105276350	0	live	LOC105276350	X777_00515	uncharacterized LOC105276350										
2015173	Ooceraea biroi	105276349	0	live	LOC105276349	X777_00530	uncharacterized LOC105276349	F-box only protein									
2015173	Ooceraea biroi	105276347	0	live	LOC105276347	X777_00528	uncharacterized LOC105276347	uncharacterized protein LOC105276347		Un							
2015173	Ooceraea biroi	105276346	0	live	LOC105276346	X777_04622	kynurenine 3-monooxygenase	kynurenine 3-monooxygenase		Un							
2015173	Ooceraea biroi	105276345	0	live	LOC105276345	X777_00527	SH2 domain-containing protein 3C	SH2 domain-containing protein 3C|Breast cancer anti-estrogen resistance protein 3-like protein		Un							
2015173	Ooceraea biroi	105276344	0	live	LOC105276344	X777_00525	uncharacterized LOC105276344	uncharacterized protein LOC105276344		Un							
2015173	Ooceraea biroi	105276343	0	live	LOC105276343	X777_00524	ras guanine nucleotide exchange factor B	ras guanine nucleotide exchange factor B		Un							
2015173	Ooceraea biroi	105276339	0	live	LOC105276339	X777_00520	rap guanine nucleotide exchange factor 2	rap guanine nucleotide exchange factor 2|rap guanine nucleotide exchange factor 6		Un							
2015173	Ooceraea biroi	105276338	0	live	LOC105276338	X777_00517	U4/U6.U5 tri-snRNP-associated protein 2	U4/U6.U5 tri-snRNP-associated protein 2		Un							
2015173	Ooceraea biroi	105276333	0	live	LOC105276333	X777_01099	uncharacterized LOC105276333	uncharacterized protein LOC105276333		Un							
2015173	Ooceraea biroi	105276331	0	live	LOC105276331	X777_01108	uncharacterized LOC105276331										
2015173	Ooceraea biroi	105276329	0	live	LOC105276329	X777_01093	uncharacterized LOC105276329										
2015173	Ooceraea biroi	105276328	0	live	LOC105276328	X777_14971	uncharacterized LOC105276328	Transcription factor Sox-19b									
2015173	Ooceraea biroi	105276327	0	live	LOC105276327	X777_14943	liprin-alpha-1	liprin-alpha-1|Liprin-alpha-2		Un							
2015173	Ooceraea biroi	105276326	0	live	LOC105276326	X777_14941	uncharacterized LOC105276326	uncharacterized protein LOC105276326		Un							
2015173	Ooceraea biroi	105276325	0	live	LOC105276325	X777_10168	protein-L-isoaspartate O-methyltransferase domain-containing protein 1	protein-L-isoaspartate O-methyltransferase domain-containing protein 1		Un							
2015173	Ooceraea biroi	105276324	0	live	LOC105276324	X777_14910	uncharacterized LOC105276324										
2015173	Ooceraea biroi	105276323	0	live	LOC105276323	X777_14880	Friend leukemia integration 1 transcription factor	Friend leukemia integration 1 transcription factor|DNA-binding protein D-ETS-6		Un							
2015173	Ooceraea biroi	105276322	0	live	LOC105276322	X777_14871	pinin	pinin		Un							
2015173	Ooceraea biroi	105276321	0	live	LOC105276321	X777_14856	outer dense fiber protein 3	outer dense fiber protein 3		Un							
2015173	Ooceraea biroi	105276320	0	live	LOC105276320	X777_14844	uncharacterized LOC105276320	uncharacterized protein LOC105276320		Un							
2015173	Ooceraea biroi	105276319	0	live	LOC105276319	X777_14816	uncharacterized LOC105276319			Un							
2015173	Ooceraea biroi	105276316	0	live	LOC105276316	X777_14776	uncharacterized LOC105276316	uncharacterized protein LOC105276316		Un							
2015173	Ooceraea biroi	105276315	0	live	LOC105276315	X777_14773	uncharacterized LOC105276315	uncharacterized protein LOC105276315		Un							
2015173	Ooceraea biroi	105276312	0	live	LOC105276312	X777_14767	uncharacterized LOC105276312	uncharacterized protein LOC105276312		Un							
2015173	Ooceraea biroi	105276311	0	live	LOC105276311	X777_14766	odorant receptor 46a	odorant receptor 46a		Un							
2015173	Ooceraea biroi	105276310	0	live	LOC105276310	X777_14765	uncharacterized LOC105276310	uncharacterized protein LOC105276310		Un							
2015173	Ooceraea biroi	105276308	0	live	LOC105276308	X777_14746	uncharacterized LOC105276308	uncharacterized protein LOC105276308		Un							
2015173	Ooceraea biroi	105276307	0	live	LOC105276307	X777_14737	C-type lectin domain family 12 member B	C-type lectin domain family 12 member B|oxidized low-density lipoprotein receptor 1		Un							
2015173	Ooceraea biroi	105276305	0	live	LOC105276305	X777_14730	protein decapping 5	protein decapping 5|LSM14-like protein A		Un							
2015173	Ooceraea biroi	105276301	0	live	LOC105276301	X777_14711, Heparanase	kinectin	kinectin		Un							
2015173	Ooceraea biroi	105276298	0	live	LOC105276298	X777_14672	histone-lysine N-methyltransferase SETMAR	histone-lysine N-methyltransferase SETMAR		Un							
2015173	Ooceraea biroi	105276296	0	live	LOC105276296	X777_15024	chromobox protein homolog 1	chromobox protein homolog 1|Chromobox protein-like protein		Un							
2015173	Ooceraea biroi	105276295	0	live	LOC105276295	X777_15022	FK506-binding protein 15	FK506-binding protein 15		Un							
2015173	Ooceraea biroi	105276292	0	live	LOC105276292	X777_15017	zinc finger protein 573	zinc finger protein 573		Un							
2015173	Ooceraea biroi	105276290	0	live	LOC105276290	X777_15021	nuclear pore complex protein Nup88	nuclear pore complex protein Nup88		Un							
2015173	Ooceraea biroi	105276288	0	live	LOC105276288	X777_15009	homeobox protein cut	homeobox protein cut		Un							
2015173	Ooceraea biroi	105276286	0	live	LOC105276286	X777_15005	potassium channel subfamily K member 2	potassium channel subfamily K member 2		Un							
2015173	Ooceraea biroi	105276285	0	live	LOC105276285	X777_15006	uncharacterized LOC105276285										
2015173	Ooceraea biroi	105276284	0	live	LOC105276284	X777_15008	ubiquitin-conjugating enzyme E2 G1	ubiquitin-conjugating enzyme E2 G1		Un							
2015173	Ooceraea biroi	105276282	0	live	LOC105276282	X777_15003	uncharacterized LOC105276282	uncharacterized protein LOC105276282		Un							
2015173	Ooceraea biroi	105276281	0	live	LOC105276281	X777_15002	actin-related protein 5	actin-related protein 5		Un							
2015173	Ooceraea biroi	105276280	0	live	LOC105276280	X777_15001	zinc finger protein 2 homolog	zinc finger protein 2 homolog		Un							
2015173	Ooceraea biroi	105276279	0	live	LOC105276279	X777_14999	dynein regulatory complex protein 1	LOW QUALITY PROTEIN: dynein regulatory complex protein 1|Coiled-coil domain-containing protein-like protein		Un							
2015173	Ooceraea biroi	105276278	0	live	LOC105276278	X777_15000	zinc finger protein 346	zinc finger protein 346		Un							
2015173	Ooceraea biroi	105276277	0	live	LOC105276277	X777_10161	uncharacterized LOC105276277	uncharacterized protein LOC105276277		Un							
2015173	Ooceraea biroi	105276276	0	live	LOC105276276	X777_14996	protein split ends	protein split ends		Un							
2015173	Ooceraea biroi	105276273	0	live	LOC105276273	X777_14995	peptidoglycan-recognition protein 2	peptidoglycan-recognition protein 2		Un							
2015173	Ooceraea biroi	105276272	0	live	LOC105276272	X777_14994	alpha-ketoglutarate-dependent dioxygenase alkB homolog 4	alpha-ketoglutarate-dependent dioxygenase alkB homolog 4|putative alpha-ketoglutarate-dependent dioxygenase ABH4		Un							
2015173	Ooceraea biroi	105276271	0	live	LOC105276271	X777_14993	CD63 antigen	CD63 antigen		Un							
2015173	Ooceraea biroi	105276270	0	live	LOC105276270	X777_14992	CD63 antigen	CD63 antigen		Un							
2015173	Ooceraea biroi	105276268	0	live	LOC105276268	X777_14990	ubiquitin-conjugating enzyme E2-24 kDa	ubiquitin-conjugating enzyme E2-24 kDa		Un							
2015173	Ooceraea biroi	105276267	0	live	LOC105276267	X777_14991	CD63 antigen	CD63 antigen		Un							
2015173	Ooceraea biroi	105276266	0	live	LOC105276266	X777_14989	cilia- and flagella-associated protein 36	cilia- and flagella-associated protein 36|Coiled-coil domain-containing protein		Un							
2015173	Ooceraea biroi	105276264	0	live	LOC105276264	X777_14986	nuclear factor 1 X-type	nuclear factor 1 B-type|nuclear factor 1 X-type|Nuclear factor 1 A-type		Un							
2015173	Ooceraea biroi	105276263	0	live	LOC105276263	X777_14988	actin-related protein 2/3 complex subunit 4	actin-related protein 2/3 complex subunit 4		Un							
2015173	Ooceraea biroi	105276262	0	live	LOC105276262	X777_14985	sphingomyelin phosphodiesterase	sphingomyelin phosphodiesterase		Un							
2015173	Ooceraea biroi	105276261	0	live	LOC105276261	X777_14984	larval cuticle protein 8	larval cuticle protein 8|Endocuticle structural glycoprotein SgAbd-1		Un							
2015173	Ooceraea biroi	105276260	0	live	LOC105276260	X777_14983	endocuticle structural glycoprotein SgAbd-2	endocuticle structural glycoprotein SgAbd-2|Endocuticle structural glycoprotein SgAbd-1		Un							
2015173	Ooceraea biroi	105276259	0	live	LOC105276259	X777_14982	endocuticle structural glycoprotein SgAbd-2	endocuticle structural glycoprotein SgAbd-2		Un							
2015173	Ooceraea biroi	105276257	0	live	LOC105276257	X777_14978	retinol dehydrogenase 11	retinol dehydrogenase 11		Un							
2015173	Ooceraea biroi	105276256	0	live	LOC105276256	X777_14979	zinc finger BED domain-containing protein 1	zinc finger BED domain-containing protein 1		Un							
2015173	Ooceraea biroi	105276255	0	live	LOC105276255	X777_10163	chymotrypsin-like protease CTRL-1	chymotrypsin-like protease CTRL-1|Enteropeptidase		Un							
2015173	Ooceraea biroi	105276254	0	live	LOC105276254	X777_14980	cytochrome P450 302a1, mitochondrial	cytochrome P450 302a1, mitochondrial		Un							
2015173	Ooceraea biroi	105276253	0	live	LOC105276253	X777_14981	26S protease regulatory subunit 7	26S protease regulatory subunit 7		Un							
2015173	Ooceraea biroi	105276252	0	live	LOC105276252	X777_14975	larval cuticle protein LCP-22	larval cuticle protein LCP-22|Endocuticle structural glycoprotein SgAbd-2		Un							
2015173	Ooceraea biroi	105276251	0	live	LOC105276251	X777_14976	uncharacterized LOC105276251	uncharacterized protein LOC105276251		Un							
2015173	Ooceraea biroi	105276250	0	live	LOC105276250	X777_14970	brachyury protein homolog	brachyury protein homolog|T-related protein		Un							
2015173	Ooceraea biroi	105276249	0	live	LOC105276249	X777_14972	dnaJ homolog subfamily B member 13	dnaJ homolog subfamily B member 13|DnaJ-like protein subfamily B member		Un							
2015173	Ooceraea biroi	105276248	0	live	LOC105276248	X777_10158	translocation protein SEC62	translocation protein SEC62		Un							
2015173	Ooceraea biroi	105276247	0	live	LOC105276247	X777_14973	folliculin-interacting protein 1	folliculin-interacting protein 1		Un							
2015173	Ooceraea biroi	105276243	0	live	LOC105276243	X777_14968	putative polypeptide N-acetylgalactosaminyltransferase 9	putative polypeptide N-acetylgalactosaminyltransferase 9		Un							
2015173	Ooceraea biroi	105276240	0	live	LOC105276240	X777_10159	tetratricopeptide repeat protein 36 homolog	tetratricopeptide repeat protein 36 homolog|Tetratricopeptide repeat protein 36-like protein		Un							
2015173	Ooceraea biroi	105276239	0	live	LOC105276239	X777_14967	serine-enriched protein	serine-enriched protein		Un							
2015173	Ooceraea biroi	105276238	0	live	LOC105276238	X777_14966	alpha-amylase 2	LOW QUALITY PROTEIN: alpha-amylase 2|Alpha-amylase A		Un							
2015173	Ooceraea biroi	105276237	0	live	LOC105276237	X777_14965	alpha-amylase	alpha-amylase|Alpha-amylase 4N		Un							
2015173	Ooceraea biroi	105276236	0	live	LOC105276236	X777_14962	polyhomeotic-like protein 2	polyhomeotic-like protein 2|Sterile alpha motif domain-containing protein		Un							
2015173	Ooceraea biroi	105276234	0	live	LOC105276234	X777_14961	phospholipid phosphatase 6	pheromone-processing carboxypeptidase KEX1|phospholipid phosphatase 6|uncharacterized protein LOC105276234|Presqualene diphosphate phosphatase		Un							
2015173	Ooceraea biroi	105276233	0	live	LOC105276233	X777_14959	PAB-dependent poly(A)-specific ribonuclease subunit PAN2	PAB-dependent poly(A)-specific ribonuclease subunit PAN2		Un							
2015173	Ooceraea biroi	105276232	0	live	LOC105276232	X777_14956	integrin alpha-PS2	integrin alpha-PS2|Integrin alpha-5		Un							
2015173	Ooceraea biroi	105276230	0	live	LOC105276230	X777_14954	malonyl-CoA decarboxylase, mitochondrial	malonyl-CoA decarboxylase, mitochondrial		Un							
2015173	Ooceraea biroi	105276229	0	live	LOC105276229	X777_14955	CCR4-NOT transcription complex subunit 2	CCR4-NOT transcription complex subunit 2		Un							
2015173	Ooceraea biroi	105276228	0	live	LOC105276228	X777_14953	uncharacterized LOC105276228	uncharacterized protein LOC105276228		Un							
2015173	Ooceraea biroi	105276227	0	live	LOC105276227	X777_14952	dual specificity mitogen-activated protein kinase kinase 6	dual specificity mitogen-activated protein kinase kinase 6		Un							
2015173	Ooceraea biroi	105276226	0	live	LOC105276226	X777_14950	aurora kinase C	aurora kinase C|Serine/threonine-protein kinase 6-A		Un							
2015173	Ooceraea biroi	105276225	0	live	LOC105276225	X777_14951	nuclear valosin-containing protein-like	nuclear valosin-containing protein-like|Nuclear valosin-containing protein-like protein		Un							
2015173	Ooceraea biroi	105276224	0	live	LOC105276224	X777_14949	protein bunched, class 2/F/G isoform	protein bunched, class 2/F/G isoform|Protein bunched, class 2/F isoform		Un							
2015173	Ooceraea biroi	105276223	0	live	LOC105276223	X777_14948	E3 ubiquitin-protein ligase UBR5	E3 ubiquitin-protein ligase UBR5|E3 ubiquitin-protein ligase hyd		Un							
2015173	Ooceraea biroi	105276222	0	live	LOC105276222	X777_14947	acyl-CoA-binding protein	acyl-CoA-binding protein		Un							
2015173	Ooceraea biroi	105276221	0	live	LOC105276221	X777_10160	annexin B11	annexin B11|annexin B9		Un							
2015173	Ooceraea biroi	105276220	0	live	LOC105276220	X777_14946	dnaJ homolog subfamily B member 6	dnaJ homolog subfamily B member 6|DnaJ-like protein subfamily B member		Un							
2015173	Ooceraea biroi	105276219	0	live	LOC105276219	X777_14945, Pallidin	biogenesis of lysosome-related organelles complex 1 subunit 6	biogenesis of lysosome-related organelles complex 1 subunit 6		Un							
2015173	Ooceraea biroi	105276218	0	live	LOC105276218	X777_14940	pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial	pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial		Un							
2015173	Ooceraea biroi	105276217	0	live	LOC105276217	X777_14942	uncharacterized LOC105276217	uncharacterized protein LOC105276217		Un							
2015173	Ooceraea biroi	105276216	0	live	LOC105276216	X777_14939	charged multivesicular body protein 4b	charged multivesicular body protein 4b		Un							
2015173	Ooceraea biroi	105276215	0	live	LOC105276215	X777_14938	eukaryotic translation initiation factor 3 subunit C	eukaryotic translation initiation factor 3 subunit C		Un							
2015173	Ooceraea biroi	105276214	0	live	LOC105276214	X777_14936	eukaryotic translation initiation factor 3 subunit C	eukaryotic translation initiation factor 3 subunit C		Un							
2015173	Ooceraea biroi	105276213	0	live	LOC105276213	X777_14937	vacuolar protein sorting-associated protein 33B	vacuolar protein sorting-associated protein 33B		Un							
2015173	Ooceraea biroi	105276212	0	live	LOC105276212	X777_14933	uncharacterized LOC105276212	uncharacterized protein LOC105276212		Un							
2015173	Ooceraea biroi	105276211	0	live	LOC105276211	X777_14934	DNA replication ATP-dependent helicase/nuclease DNA2	DNA replication ATP-dependent helicase/nuclease DNA2|DNA2-like helicase		Un							
